countyFIPS,mean_temp,Mean T,min_temp,Min T,max_temp,Max T,total_prec,Total P,rh,RH
5107,-0.141403854,0.162682034,-0.080756113,0.426841927,-0.164961857,0.102741917,0.183564765,0.068951479,0.040899224,0.687726611
5109,-0.424662628,3.36E-05,-0.390044929,0.000157797,-0.418790136,4.42E-05,0.009184355,0.931925937,0.135573126,0.205237014
5111,-0.181651868,0.066302128,-0.188329235,0.056768234,-0.160322763,0.105722179,-0.083321938,0.402726659,-0.143769488,0.147384463
5113,-0.358481059,0.000250016,-0.337847542,0.00058676,-0.331879269,0.000742981,0.024410693,0.809497908,0.188610658,0.060203813
5115,-0.396799825,3.64E-05,-0.371245815,0.000122327,-0.401041859,2.95E-05,0.069851699,0.485411238,0.042097942,0.674401673
5117,-0.188164898,0.066369889,-0.100503079,0.329909955,-0.242181791,0.01743947,-0.06708213,0.516086236,-0.074224405,0.472317558
5119,-0.580636482,1.28E-10,-0.516323897,2.37E-08,-0.574441913,2.23E-10,0.015723533,0.874741543,-7.69E-05,0.999385027
5121,-0.235332916,0.016714415,-0.216709566,0.027897898,-0.201298277,0.041455686,-0.048217537,0.628624459,-0.023122434,0.816666847
5123,-0.461844435,9.08E-07,-0.386821673,5.43E-05,-0.503212588,6.05E-08,-0.046561497,0.640475592,-0.064893919,0.514884738
5125,-0.516684426,2.31E-08,-0.456690797,1.24E-06,-0.502883255,6.19E-08,0.045227831,0.650085998,0.061630219,0.536289797
5127,-0.240874186,0.020026716,-0.192065154,0.065129221,-0.304810945,0.002970527,0.137812203,0.187726842,0.023381258,0.823954624
5129,-0.284900522,0.006808351,-0.269692861,0.010592695,-0.254407741,0.016133685,-0.080004082,0.456100566,-0.120981381,0.258747894
5131,-0.396601351,3.36E-05,-0.347197817,0.000326742,-0.408300019,1.86E-05,-0.081665917,0.412173649,0.083483458,0.401812138
5133,-0.308124266,0.001629489,-0.30882728,0.001587811,-0.320670799,0.001016462,0.129039751,0.196153837,-0.194440086,0.050197267
