StateFIPS,date,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,distributed_per_hundred,share_doses_used
24,2021-01-25,0.65,5.8,5.15,12.28,0.473
24,2021-01-26,0.7,6.05,5.34,13.01,0.465
24,2021-01-27,0.8,6.44,5.63,13.57,0.474
24,2021-01-28,0.93,6.82,5.88,14.08,0.484
24,2021-01-29,1.1,7.32,6.21,14.58,0.502
24,2021-01-30,1.27,7.87,6.59,14.63,0.5379999999999999
24,2021-01-31,1.37,8.36,6.98,14.63,0.5710000000000001
24,2021-02-01,1.44,8.74,7.29,14.63,0.597
24,2021-02-02,1.46,8.88,7.41,14.88,0.597
24,2021-02-03,1.51,9.04,7.52,15.86,0.57
24,2021-02-04,1.68,9.36,7.67,16.08,0.5820000000000001
24,2021-02-05,1.91,9.84,7.91,16.74,0.588
24,2021-02-06,2.15,10.37,8.21,17.03,0.609
24,2021-02-07,2.42,11.0,8.57,17.03,0.6459999999999999
24,2021-02-08,2.5,11.3,8.8,17.03,0.664
24,2021-02-09,2.56,11.46,8.9,18.17,0.631
24,2021-02-10,2.79,11.93,9.12,18.21,0.655
24,2021-02-11,3.0,12.33,9.32,19.66,0.627
24,2021-02-12,3.27,12.88,9.6,19.66,0.655
24,2021-02-13,3.52,13.43,9.9,19.73,0.6809999999999999
24,2021-02-14,3.82,14.08,10.24,19.73,0.713
24,2021-02-15,3.82,14.08,10.24,19.73,0.713
24,2021-02-16,4.04,14.69,10.63,20.38,0.721
24,2021-02-17,4.2,14.94,10.73,20.64,0.7240000000000001
24,2021-02-18,4.39,15.39,10.99,20.67,0.7440000000000001
24,2021-02-19,4.96,16.73,11.74,23.74,0.705
24,2021-02-20,5.3,17.44,12.11,23.98,0.727
24,2021-02-21,5.66,17.99,12.3,23.98,0.75
24,2021-02-22,6.11,18.39,12.93,23.98,0.767
24,2021-02-23,6.32,18.73,13.08,27.04,0.693
24,2021-02-24,6.6,19.19,13.27,27.67,0.6940000000000001
24,2021-02-25,6.86,19.83,13.65,29.7,0.6679999999999999
24,2021-02-26,7.25,20.5,13.94,30.07,0.682
24,2021-02-27,7.67,21.18,14.23,30.39,0.6970000000000001
24,2021-02-28,8.07,21.93,14.63,30.39,0.722
24,2021-03-01,8.33,22.56,15.0,30.39,0.742
24,2021-03-02,8.49,23.0,15.27,32.2,0.7140000000000001
24,2021-03-03,8.84,24.06,15.96,33.81,0.7120000000000001
24,2021-03-04,9.11,24.77,16.41,34.91,0.71
24,2021-03-05,9.4,25.61,16.96,34.62,0.74
24,2021-03-06,9.75,26.57,17.59,35.01,0.759
24,2021-03-07,9.97,27.22,18.02,35.01,0.777
24,2021-03-08,10.4,27.65,18.35,35.01,0.79
24,2021-03-09,10.7,28.37,18.88,37.29,0.7609999999999999
24,2021-03-10,11.02,29.13,19.44,38.38,0.759
24,2021-03-11,11.39,29.98,20.05,39.55,0.758
24,2021-03-12,11.68,30.76,20.59,39.79,0.773
24,2021-03-13,11.99,31.79,21.36,40.2,0.7909999999999999
24,2021-03-14,12.25,32.45,21.78,40.2,0.807
24,2021-03-15,12.45,32.94,22.08,40.2,0.8190000000000001
24,2021-03-16,12.66,33.63,22.55,42.74,0.787
24,2021-03-17,12.93,34.45,23.11,44.19,0.78
24,2021-03-18,13.21,35.25,23.63,46.18,0.763
24,2021-03-19,13.44,36.24,24.4,46.85,0.773
24,2021-03-20,13.47,36.3,24.47,47.41,0.7659999999999999
24,2021-03-21,13.92,37.84,25.56,47.41,0.7979999999999999
24,2021-03-22,14.11,38.38,25.93,47.41,0.809
24,2021-03-23,14.29,38.99,26.37,50.12,0.778
24,2021-03-24,14.55,39.86,27.0,50.93,0.7829999999999999
24,2021-03-25,14.82,40.77,27.64,53.86,0.757
24,2021-03-26,15.22,41.89,28.42,54.51,0.768
24,2021-03-27,15.61,42.92,29.07,55.17,0.778
25,2021-01-12,0.28,2.96,2.68,6.91,0.429
25,2021-01-13,0.36,3.15,2.79,9.53,0.331
25,2021-01-14,0.36,3.39,2.97,9.71,0.349
25,2021-01-15,0.51,3.73,3.22,9.71,0.384
25,2021-01-16,0.51,3.73,3.22,9.71,0.384
25,2021-01-17,0.51,3.73,3.22,9.71,0.384
25,2021-01-18,0.51,3.73,3.22,9.71,0.384
25,2021-01-19,0.6,4.63,4.03,9.71,0.47600000000000003
25,2021-01-20,0.61,4.79,4.18,10.7,0.44799999999999995
25,2021-01-21,0.67,5.12,4.45,11.26,0.455
25,2021-01-22,0.75,5.38,4.62,12.4,0.434
25,2021-01-23,0.84,5.7,4.85,12.47,0.457
25,2021-01-24,0.92,6.09,5.17,12.47,0.489
25,2021-01-25,0.94,6.29,5.34,12.47,0.505
25,2021-01-26,0.95,6.42,5.46,12.71,0.505
25,2021-01-27,1.06,6.74,5.67,13.88,0.485
25,2021-01-28,1.21,7.11,5.89,14.78,0.48100000000000004
25,2021-01-29,1.4,7.55,6.13,15.34,0.49200000000000005
25,2021-01-30,1.55,7.94,6.37,15.39,0.516
25,2021-01-31,1.69,8.4,6.69,15.39,0.546
25,2021-02-01,1.78,8.83,7.03,15.39,0.574
25,2021-02-02,1.84,9.07,7.22,15.09,0.602
25,2021-02-03,1.84,9.07,7.22,16.78,0.541
25,2021-02-04,1.95,9.47,7.5,17.83,0.531
25,2021-02-05,2.08,9.94,7.83,18.1,0.5489999999999999
25,2021-02-06,2.23,10.55,8.3,18.1,0.583
25,2021-02-07,2.45,11.32,8.84,18.1,0.625
25,2021-02-08,2.53,11.7,9.14,18.1,0.6459999999999999
25,2021-02-09,2.63,12.07,9.42,18.48,0.653
25,2021-02-10,2.83,12.82,9.97,20.22,0.634
25,2021-02-11,3.01,13.41,10.38,20.97,0.64
25,2021-02-12,3.17,13.97,10.76,21.75,0.642
25,2021-02-13,3.42,14.65,11.19,21.8,0.672
25,2021-02-14,3.77,15.75,11.95,21.81,0.722
25,2021-02-15,3.77,15.75,11.95,21.81,0.722
25,2021-02-16,4.07,16.64,12.53,22.01,0.7559999999999999
25,2021-02-17,4.18,16.98,12.76,22.14,0.767
25,2021-02-18,4.35,17.63,13.24,22.14,0.7959999999999999
25,2021-02-19,4.73,19.1,14.33,22.93,0.833
25,2021-02-20,4.99,19.96,14.92,25.2,0.792
25,2021-02-21,5.33,20.7,15.31,25.2,0.821
25,2021-02-22,5.54,21.31,15.54,25.2,0.846
25,2021-02-23,5.7,21.76,15.83,25.35,0.858
25,2021-02-24,5.91,22.25,16.09,28.77,0.773
25,2021-02-25,6.16,22.87,16.45,29.38,0.779
25,2021-02-26,6.46,23.58,16.86,30.01,0.7859999999999999
25,2021-02-27,6.84,24.44,17.33,30.35,0.805
25,2021-02-28,7.2,25.19,17.71,30.35,0.83
25,2021-03-01,7.59,26.17,18.29,30.35,0.862
25,2021-03-02,7.82,26.66,18.55,30.69,0.8690000000000001
25,2021-03-03,8.08,27.34,18.95,33.31,0.821
25,2021-03-04,8.39,28.16,19.46,34.55,0.815
25,2021-03-05,8.78,29.1,20.01,35.92,0.81
25,2021-03-06,9.24,30.21,20.66,36.23,0.8340000000000001
25,2021-03-07,9.62,31.17,21.23,36.23,0.86
25,2021-03-08,10.08,31.91,21.67,36.23,0.8809999999999999
25,2021-03-09,10.26,32.3,21.92,38.56,0.838
25,2021-03-10,10.87,33.57,22.74,39.53,0.8490000000000001
25,2021-03-11,11.26,34.48,23.34,41.49,0.831
25,2021-03-12,11.77,35.45,23.95,41.52,0.8540000000000001
25,2021-03-13,12.68,37.17,24.92,41.95,0.8859999999999999
25,2021-03-14,12.68,37.17,24.93,41.95,0.8859999999999999
25,2021-03-15,13.13,38.02,25.41,41.95,0.9059999999999999
25,2021-03-16,13.22,38.21,25.52,44.54,0.858
25,2021-03-17,13.68,39.32,26.2,45.83,0.858
25,2021-03-18,14.06,40.24,26.77,47.45,0.848
25,2021-03-19,14.43,41.17,27.37,48.08,0.856
25,2021-03-20,14.82,42.21,28.03,48.2,0.8759999999999999
25,2021-03-21,15.16,43.13,28.64,48.2,0.895
25,2021-03-22,15.51,44.0,29.14,48.2,0.9129999999999999
25,2021-03-23,15.74,44.48,29.4,50.64,0.878
25,2021-03-24,16.11,45.43,30.0,51.62,0.88
25,2021-03-25,16.5,46.37,30.58,54.74,0.847
25,2021-03-26,16.93,47.45,31.26,55.81,0.85
25,2021-03-27,17.37,48.53,31.93,55.84,0.8690000000000001
26,2021-01-12,0.19,2.28,2.08,7.69,0.29600000000000004
26,2021-01-13,0.32,2.92,2.59,7.73,0.37799999999999995
26,2021-01-14,0.32,3.28,2.87,7.75,0.423
26,2021-01-15,0.49,3.65,3.13,7.75,0.47100000000000003
26,2021-01-16,0.49,3.65,3.13,7.75,0.47100000000000003
26,2021-01-17,0.49,3.65,3.13,7.75,0.47100000000000003
26,2021-01-18,0.49,3.65,3.13,7.75,0.47100000000000003
26,2021-01-19,0.63,4.84,4.18,7.75,0.625
26,2021-01-20,0.71,5.09,4.35,10.32,0.493
26,2021-01-21,0.81,5.5,4.65,10.61,0.518
26,2021-01-22,0.93,5.96,4.99,10.96,0.544
26,2021-01-23,1.06,6.54,5.37,10.97,0.596
26,2021-01-24,1.11,6.96,5.74,10.97,0.635
26,2021-01-25,1.17,7.28,6.0,10.97,0.664
26,2021-01-26,1.2,7.43,6.12,12.91,0.5760000000000001
26,2021-01-27,1.31,7.73,6.3,13.54,0.5710000000000001
26,2021-01-28,1.44,8.15,6.6,13.61,0.599
26,2021-01-29,1.6,8.68,6.96,13.63,0.637
26,2021-01-30,1.75,9.24,7.36,13.64,0.677
26,2021-01-31,1.91,9.78,7.74,13.64,0.7170000000000001
26,2021-02-01,1.98,10.07,7.95,13.64,0.738
26,2021-02-02,2.01,10.17,8.03,16.1,0.631
26,2021-02-03,2.15,10.44,8.15,16.31,0.64
26,2021-02-04,2.3,10.8,8.37,16.36,0.66
26,2021-02-05,2.53,11.36,8.68,16.42,0.6920000000000001
26,2021-02-06,2.83,11.95,8.97,16.42,0.728
26,2021-02-07,3.13,12.54,9.26,16.42,0.764
26,2021-02-08,3.29,12.84,9.4,16.42,0.782
26,2021-02-09,3.44,13.12,9.52,18.49,0.7090000000000001
26,2021-02-10,3.72,13.61,9.73,18.68,0.7290000000000001
26,2021-02-11,3.99,14.14,9.99,18.98,0.745
26,2021-02-12,4.26,14.68,10.24,18.99,0.773
26,2021-02-13,4.6,15.4,10.63,19.22,0.8009999999999999
26,2021-02-14,4.92,16.07,10.98,19.23,0.836
26,2021-02-15,4.92,16.07,10.98,19.23,0.836
26,2021-02-16,5.16,16.59,11.26,21.37,0.7759999999999999
26,2021-02-17,5.27,16.83,11.38,21.49,0.7829999999999999
26,2021-02-18,5.46,17.21,11.57,21.78,0.79
26,2021-02-19,5.93,18.36,12.25,22.73,0.8079999999999999
26,2021-02-20,6.19,18.87,12.49,22.82,0.8270000000000001
26,2021-02-21,6.48,19.36,12.69,22.82,0.848
26,2021-02-22,6.82,19.75,13.06,22.82,0.865
26,2021-02-23,6.89,19.88,13.13,24.52,0.8109999999999999
26,2021-02-24,7.17,20.47,13.43,26.33,0.778
26,2021-02-25,7.53,21.06,13.66,26.76,0.787
26,2021-02-26,7.81,21.69,14.01,26.83,0.8079999999999999
26,2021-02-27,8.17,22.49,14.46,27.08,0.83
26,2021-02-28,8.44,23.21,14.93,27.08,0.857
26,2021-03-01,8.61,23.6,15.16,27.08,0.872
26,2021-03-02,8.71,23.93,15.39,31.08,0.77
26,2021-03-03,8.81,24.27,15.64,31.53,0.77
26,2021-03-04,9.06,24.8,15.93,31.83,0.779
26,2021-03-05,9.32,25.58,16.46,32.95,0.7759999999999999
26,2021-03-06,9.57,26.41,17.05,33.68,0.784
26,2021-03-07,9.82,27.2,17.61,33.68,0.8079999999999999
26,2021-03-08,10.04,27.69,17.92,33.68,0.8220000000000001
26,2021-03-09,10.11,27.91,18.08,37.64,0.742
26,2021-03-10,10.27,28.35,18.37,37.83,0.75
26,2021-03-11,10.52,29.03,18.83,38.32,0.758
26,2021-03-12,10.84,29.87,19.39,38.52,0.775
26,2021-03-13,11.17,30.81,20.04,39.31,0.784
26,2021-03-14,11.58,31.7,20.56,39.31,0.807
26,2021-03-15,11.62,31.74,20.59,39.31,0.8079999999999999
26,2021-03-16,11.93,32.5,21.09,42.75,0.76
26,2021-03-17,12.18,33.15,21.56,43.64,0.76
26,2021-03-18,12.45,34.01,22.19,43.92,0.774
26,2021-03-19,12.84,34.89,22.75,44.35,0.787
26,2021-03-20,13.27,35.94,23.42,45.49,0.79
26,2021-03-21,13.66,36.86,24.02,45.49,0.81
26,2021-03-22,13.95,37.53,24.46,45.49,0.825
26,2021-03-23,14.06,37.82,24.67,50.22,0.753
26,2021-03-24,14.31,38.46,25.12,50.68,0.759
26,2021-03-25,14.61,39.2,25.64,51.21,0.765
26,2021-03-26,15.05,40.12,26.2,51.7,0.7759999999999999
26,2021-03-27,15.64,41.2,26.77,52.56,0.784
27,2021-01-12,0.17,2.88,2.7,8.04,0.358
27,2021-01-13,0.18,2.93,2.74,9.06,0.32299999999999995
27,2021-01-14,0.18,3.19,2.86,9.16,0.348
27,2021-01-15,0.49,3.52,3.02,9.21,0.382
27,2021-01-16,0.49,3.52,3.02,9.21,0.382
27,2021-01-17,0.49,3.52,3.02,9.21,0.382
27,2021-01-18,0.49,3.52,3.02,9.21,0.382
27,2021-01-19,0.75,4.46,3.71,9.21,0.484
27,2021-01-20,0.75,4.48,3.72,10.56,0.424
27,2021-01-21,0.82,4.6,3.78,11.57,0.39799999999999996
27,2021-01-22,0.96,4.93,3.97,12.01,0.41100000000000003
27,2021-01-23,1.15,5.41,4.26,12.07,0.449
27,2021-01-24,1.2,5.7,4.48,12.07,0.47200000000000003
27,2021-01-25,1.28,6.15,4.86,12.07,0.51
27,2021-01-26,1.29,6.39,5.09,12.23,0.523
27,2021-01-27,1.34,6.66,5.3,13.97,0.47600000000000003
27,2021-01-28,1.55,7.16,5.6,14.22,0.503
27,2021-01-29,1.75,7.81,6.03,14.8,0.528
27,2021-01-30,1.91,8.61,6.68,14.85,0.58
27,2021-01-31,2.03,9.2,7.14,14.85,0.619
27,2021-02-01,2.11,9.69,7.55,14.85,0.652
27,2021-02-02,2.12,9.8,7.65,14.62,0.67
27,2021-02-03,2.12,9.8,7.65,16.31,0.601
27,2021-02-04,2.34,11.25,8.15,16.52,0.6809999999999999
27,2021-02-05,2.34,11.25,8.15,16.57,0.679
27,2021-02-06,2.67,12.47,9.04,16.85,0.74
27,2021-02-07,2.79,12.93,9.37,16.85,0.767
27,2021-02-08,2.85,13.22,9.6,16.85,0.784
27,2021-02-09,2.85,13.22,9.6,17.3,0.764
27,2021-02-10,2.85,13.22,9.6,18.76,0.7040000000000001
27,2021-02-11,3.13,13.37,10.2,19.88,0.6729999999999999
27,2021-02-12,3.35,13.95,10.56,20.03,0.6970000000000001
27,2021-02-13,3.65,14.74,11.04,20.05,0.735
27,2021-02-14,3.97,15.44,11.41,20.08,0.769
27,2021-02-15,3.97,15.44,11.41,20.08,0.769
27,2021-02-16,4.19,16.12,11.87,20.66,0.78
27,2021-02-17,4.26,16.41,12.08,20.66,0.794
27,2021-02-18,4.56,16.97,12.35,21.28,0.7979999999999999
27,2021-02-19,5.21,18.65,13.38,22.51,0.8290000000000001
27,2021-02-20,5.7,19.46,13.69,22.77,0.855
27,2021-02-21,6.11,20.16,13.98,22.77,0.885
27,2021-02-22,6.14,20.18,14.09,22.77,0.8859999999999999
27,2021-02-23,6.5,20.75,14.29,23.85,0.87
27,2021-02-24,6.65,21.08,14.47,26.96,0.782
27,2021-02-25,6.93,21.61,14.72,27.45,0.787
27,2021-02-26,7.29,22.37,15.12,28.2,0.7929999999999999
27,2021-02-27,7.74,23.45,15.75,28.37,0.8270000000000001
27,2021-02-28,8.08,24.72,16.7,28.37,0.871
27,2021-03-01,8.33,25.35,17.08,28.37,0.894
27,2021-03-02,8.45,25.6,17.22,29.32,0.873
27,2021-03-03,8.66,26.2,17.61,32.23,0.813
27,2021-03-04,8.93,26.83,17.97,33.0,0.813
27,2021-03-05,9.29,27.71,18.51,34.61,0.8
27,2021-03-06,9.71,28.87,19.26,34.64,0.833
27,2021-03-07,10.01,29.81,19.92,34.64,0.861
27,2021-03-08,10.51,30.6,20.42,34.64,0.883
27,2021-03-09,10.71,30.98,20.7,35.66,0.8690000000000001
27,2021-03-10,10.95,31.42,21.02,38.43,0.818
27,2021-03-11,11.46,32.34,21.52,39.2,0.825
27,2021-03-12,11.79,33.24,22.16,39.61,0.8390000000000001
27,2021-03-13,12.68,35.48,23.58,40.13,0.884
27,2021-03-14,12.69,35.48,23.59,40.13,0.884
27,2021-03-15,13.03,36.13,23.99,40.13,0.9
27,2021-03-16,13.12,36.28,24.09,41.68,0.87
27,2021-03-17,13.45,36.89,24.46,44.23,0.8340000000000001
27,2021-03-18,13.79,37.58,24.82,44.82,0.8390000000000001
27,2021-03-19,14.25,38.66,25.47,45.15,0.856
27,2021-03-20,14.76,39.79,26.1,45.25,0.879
27,2021-03-21,15.2,40.9,26.8,45.25,0.904
27,2021-03-22,15.42,41.51,27.2,45.25,0.917
27,2021-03-23,15.51,41.73,27.35,47.13,0.8859999999999999
27,2021-03-24,15.68,42.21,27.67,49.91,0.846
27,2021-03-25,15.98,42.87,28.06,50.55,0.848
27,2021-03-26,16.44,43.96,28.73,51.46,0.8540000000000001
27,2021-03-27,17.04,45.36,29.59,51.55,0.88
28,2021-01-12,0.16,1.83,1.54,7.12,0.257
28,2021-01-13,0.19,2.06,1.73,7.35,0.28
28,2021-01-14,0.19,2.41,2.17,7.39,0.327
28,2021-01-15,0.28,2.83,2.55,7.85,0.361
28,2021-01-16,0.28,2.83,2.55,7.85,0.361
28,2021-01-17,0.28,2.83,2.55,7.85,0.361
28,2021-01-18,0.28,2.83,2.55,7.85,0.361
28,2021-01-19,0.32,3.82,3.49,7.85,0.486
28,2021-01-20,0.34,4.12,3.78,10.35,0.39799999999999996
28,2021-01-21,0.39,4.59,4.2,11.25,0.408
28,2021-01-22,0.45,5.06,4.6,11.64,0.435
28,2021-01-23,0.45,5.06,4.6,12.03,0.42
28,2021-01-24,0.53,5.97,5.43,12.03,0.496
28,2021-01-25,0.54,6.08,5.53,12.03,0.505
28,2021-01-26,0.54,6.12,5.57,12.5,0.489
28,2021-01-27,0.59,6.39,5.8,13.32,0.48
28,2021-01-28,0.65,6.76,6.1,14.05,0.48100000000000004
28,2021-01-29,0.72,7.15,6.42,14.28,0.501
28,2021-01-30,0.77,7.48,6.7,14.28,0.523
28,2021-01-31,0.82,7.94,7.11,14.28,0.556
28,2021-02-01,0.84,8.03,7.17,14.28,0.562
28,2021-02-02,0.85,8.07,7.21,14.72,0.5479999999999999
28,2021-02-03,0.93,8.43,7.49,16.29,0.517
28,2021-02-04,0.93,8.43,7.49,16.63,0.507
28,2021-02-05,1.26,9.27,8.0,16.66,0.556
28,2021-02-06,1.6,10.1,8.49,17.32,0.583
28,2021-02-07,1.89,10.79,8.89,17.32,0.623
28,2021-02-08,1.99,11.0,9.0,17.32,0.635
28,2021-02-09,2.02,11.06,9.02,18.03,0.613
28,2021-02-10,2.28,11.61,9.32,19.15,0.606
28,2021-02-11,2.65,12.28,9.61,20.21,0.607
28,2021-02-12,3.01,12.98,9.95,20.46,0.634
28,2021-02-13,3.48,13.7,10.2,20.63,0.664
28,2021-02-14,3.84,14.35,10.49,20.63,0.696
28,2021-02-15,3.84,14.35,10.49,20.63,0.696
28,2021-02-16,4.02,14.73,10.69,20.63,0.7140000000000001
28,2021-02-17,4.02,14.73,10.69,20.63,0.7140000000000001
28,2021-02-18,4.02,14.73,10.69,20.7,0.7120000000000001
28,2021-02-19,4.43,15.94,11.48,21.77,0.732
28,2021-02-20,4.56,16.18,11.6,21.87,0.74
28,2021-02-21,4.72,16.5,11.75,21.87,0.755
28,2021-02-22,4.98,16.77,11.99,21.87,0.767
28,2021-02-23,5.09,16.99,12.11,24.22,0.7020000000000001
28,2021-02-24,5.46,17.66,12.39,25.78,0.685
28,2021-02-25,5.48,17.67,12.4,26.92,0.657
28,2021-02-26,6.23,19.06,13.01,28.32,0.6729999999999999
28,2021-02-27,6.65,19.94,13.48,29.23,0.682
28,2021-02-28,7.08,20.81,13.91,29.23,0.7120000000000001
28,2021-03-01,7.39,21.41,14.19,29.23,0.732
28,2021-03-02,7.53,21.72,14.36,30.2,0.7190000000000001
28,2021-03-03,7.81,22.37,14.72,31.67,0.706
28,2021-03-04,8.11,23.04,15.08,33.77,0.682
28,2021-03-05,8.46,23.88,15.57,35.61,0.6709999999999999
28,2021-03-06,8.73,24.76,16.15,35.88,0.69
28,2021-03-07,9.05,25.69,16.75,35.88,0.716
28,2021-03-08,9.37,26.08,17.02,35.88,0.727
28,2021-03-09,9.42,26.23,17.11,36.62,0.716
28,2021-03-10,9.74,26.92,17.58,38.55,0.698
28,2021-03-11,10.03,27.67,18.1,40.18,0.6890000000000001
28,2021-03-12,10.04,27.7,18.13,40.96,0.6759999999999999
28,2021-03-13,10.96,30.14,19.79,41.64,0.7240000000000001
28,2021-03-14,10.96,30.14,19.8,41.64,0.7240000000000001
28,2021-03-15,11.06,30.38,19.94,41.64,0.73
28,2021-03-16,11.08,30.45,20.0,42.0,0.725
28,2021-03-17,11.28,30.96,20.32,44.18,0.701
28,2021-03-18,11.53,31.61,20.75,45.95,0.688
28,2021-03-19,11.62,31.88,20.94,46.83,0.6809999999999999
28,2021-03-20,11.95,32.66,21.42,47.66,0.685
28,2021-03-21,12.3,33.48,21.91,47.66,0.703
28,2021-03-22,12.4,33.68,22.03,47.66,0.7070000000000001
28,2021-03-23,12.44,33.75,22.07,48.43,0.6970000000000001
28,2021-03-24,12.78,34.45,22.41,50.5,0.682
28,2021-03-25,13.19,35.26,22.84,52.34,0.674
28,2021-03-26,13.21,35.28,22.85,53.57,0.659
28,2021-03-27,13.9,36.71,23.64,54.25,0.677
29,2021-01-12,0.36,2.64,1.76,7.91,0.33299999999999996
29,2021-01-13,0.36,2.64,1.76,8.58,0.307
29,2021-01-14,0.36,2.86,2.37,8.61,0.332
29,2021-01-15,0.6,3.1,2.5,8.62,0.36
29,2021-01-16,0.6,3.1,2.5,8.62,0.36
29,2021-01-17,0.6,3.1,2.5,8.62,0.36
29,2021-01-18,0.6,3.1,2.5,8.62,0.36
29,2021-01-19,0.74,3.85,3.09,8.62,0.447
29,2021-01-20,0.8,3.98,3.16,9.32,0.42700000000000005
29,2021-01-21,0.96,4.32,3.34,10.12,0.42700000000000005
29,2021-01-22,1.09,4.65,3.55,10.72,0.434
29,2021-01-23,1.12,4.75,3.61,10.78,0.441
29,2021-01-24,1.19,5.18,3.96,10.78,0.48
29,2021-01-25,1.24,5.47,4.21,10.78,0.508
29,2021-01-26,1.25,5.54,4.27,10.84,0.511
29,2021-01-27,1.3,5.84,4.51,12.22,0.47700000000000004
29,2021-01-28,1.4,6.23,4.8,13.41,0.465
29,2021-01-29,1.51,6.65,5.1,13.6,0.489
29,2021-01-30,1.51,6.65,5.1,13.61,0.489
29,2021-01-31,1.63,7.24,5.55,13.61,0.532
29,2021-02-01,1.68,7.53,5.79,13.61,0.5529999999999999
29,2021-02-02,1.7,7.6,5.85,13.43,0.5660000000000001
29,2021-02-03,1.74,7.86,6.05,14.73,0.5329999999999999
29,2021-02-04,1.83,8.23,6.33,15.41,0.534
29,2021-02-05,1.93,8.74,6.73,15.6,0.56
29,2021-02-06,2.11,9.51,7.31,15.67,0.607
29,2021-02-07,2.3,10.19,7.78,15.67,0.65
29,2021-02-08,2.38,10.48,7.99,15.67,0.669
29,2021-02-09,2.4,10.54,8.03,15.68,0.672
29,2021-02-10,2.53,10.91,8.27,16.64,0.6559999999999999
29,2021-02-11,2.66,11.32,8.55,17.25,0.6559999999999999
29,2021-02-12,2.82,11.69,8.75,18.19,0.643
29,2021-02-13,3.35,13.15,9.65,18.41,0.7140000000000001
29,2021-02-14,3.67,13.82,9.99,18.41,0.75
29,2021-02-15,3.67,13.82,9.99,18.41,0.75
29,2021-02-16,3.89,14.32,10.28,18.55,0.772
29,2021-02-17,3.99,14.53,10.39,18.55,0.7829999999999999
29,2021-02-18,4.22,14.92,10.54,18.65,0.8
29,2021-02-19,4.81,16.53,11.55,19.92,0.8290000000000001
29,2021-02-20,5.03,16.99,11.8,20.78,0.818
29,2021-02-21,5.48,17.66,12.01,20.78,0.85
29,2021-02-22,5.36,17.99,11.69,20.78,0.865
29,2021-02-23,5.43,18.1,11.74,21.43,0.845
29,2021-02-24,5.65,18.53,11.93,24.75,0.7490000000000001
29,2021-02-25,5.93,19.03,12.14,24.88,0.765
29,2021-02-26,6.18,19.77,12.62,27.21,0.727
29,2021-02-27,6.71,20.82,13.13,27.61,0.754
29,2021-02-28,6.73,20.85,13.15,27.61,0.755
29,2021-03-01,7.22,22.4,14.1,27.61,0.8109999999999999
29,2021-03-02,7.26,22.55,14.21,27.86,0.81
29,2021-03-03,7.45,23.07,14.56,30.12,0.7659999999999999
29,2021-03-04,7.75,23.76,14.95,30.97,0.767
29,2021-03-05,8.03,24.51,15.4,33.07,0.741
29,2021-03-06,8.31,25.29,15.91,33.12,0.764
29,2021-03-07,8.57,26.07,16.42,33.12,0.787
29,2021-03-08,8.82,26.62,16.74,33.12,0.804
29,2021-03-09,8.87,26.84,16.92,33.3,0.8059999999999999
29,2021-03-10,9.2,27.46,17.28,35.8,0.767
29,2021-03-11,9.48,28.1,17.69,36.66,0.767
29,2021-03-12,9.75,28.67,18.09,38.83,0.738
29,2021-03-13,10.31,30.42,19.34,39.36,0.773
29,2021-03-14,10.32,30.42,19.37,39.36,0.773
29,2021-03-15,10.55,30.91,19.64,39.36,0.785
29,2021-03-16,10.62,31.09,19.76,39.64,0.784
29,2021-03-17,10.8,31.61,20.14,42.75,0.7390000000000001
29,2021-03-18,11.1,32.41,20.68,43.45,0.746
29,2021-03-19,11.37,33.14,21.14,46.15,0.718
29,2021-03-20,11.66,34.02,21.75,46.44,0.733
29,2021-03-21,12.01,34.93,22.34,46.44,0.752
29,2021-03-22,12.24,35.43,22.61,46.44,0.763
29,2021-03-23,12.35,35.73,22.79,46.81,0.763
29,2021-03-24,12.57,36.33,23.19,49.31,0.737
29,2021-03-25,12.87,37.09,23.66,50.37,0.736
29,2021-03-26,13.2,37.76,24.0,52.82,0.715
29,2021-03-27,13.63,38.64,24.46,53.05,0.728
30,2021-01-12,0.55,3.94,2.89,7.33,0.537
30,2021-01-13,0.64,4.12,2.98,8.38,0.49200000000000005
30,2021-01-14,0.64,4.36,3.66,9.22,0.473
30,2021-01-15,0.77,4.62,3.85,9.22,0.501
30,2021-01-16,0.77,4.62,3.85,9.22,0.501
30,2021-01-17,0.77,4.62,3.85,9.22,0.501
30,2021-01-18,0.77,4.62,3.85,9.22,0.501
30,2021-01-19,0.81,5.23,4.42,9.22,0.5670000000000001
30,2021-01-20,0.85,5.35,4.5,10.44,0.513
30,2021-01-21,0.93,5.65,4.72,10.49,0.539
30,2021-01-22,1.11,6.21,5.09,11.18,0.555
30,2021-01-23,1.24,6.79,5.55,11.18,0.607
30,2021-01-24,1.32,7.17,5.85,11.18,0.6409999999999999
30,2021-01-25,1.32,7.24,5.92,11.18,0.647
30,2021-01-26,1.33,7.27,5.94,11.18,0.6509999999999999
30,2021-01-27,1.44,7.59,6.15,12.45,0.61
30,2021-01-28,1.7,8.07,6.37,12.98,0.621
30,2021-01-29,1.97,8.66,6.69,13.25,0.654
30,2021-01-30,2.23,9.29,7.06,13.25,0.701
30,2021-01-31,2.33,9.78,7.45,13.25,0.738
30,2021-02-01,2.38,9.93,7.54,13.25,0.7490000000000001
30,2021-02-02,2.42,10.04,7.62,13.25,0.758
